Unnamed: 0,date,developerResponse,review,rating,isEdited,userName,title,app_name,app_id,category,probability,l1_inaccurate_cycle_prediction,l2_unfair_functionality_charges,l3_user_data_privacy_concerns,l4_if_related_to_the_overturn
7629,6/24/22 21:43,"{'id': 30601681, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. Flo will never sell your personal data. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks.\nYours,\nFlo', 'modified': '2022-06-28T12:57:38Z'}",Now that roe v wade has been overturned please delete this app!! They can sell your information/ the government can look through it. With period info you can be able to see if someone is pregnant/ had a abortion.,1,False,LRTDa uni,Roe v Wade,flo-period-pregnancy-tracker,1038369065,#NAME?,0.984585302,0,0,1,1
7674,12/4/22 3:43,,"Use to be great until they sold out, the fact that they’re not blurring out the fertility thing feels very much like they’re taking advantage of Roe v Wade being over turned. Disgusting",1,False,Dragons Need Rice Too,Awful,flo-period-pregnancy-tracker,1038369065,#NAME?,0.995734255,0,0,1,1
7680,6/26/22 21:22,"{'id': 30605241, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. Flo will never sell your personal data. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks.\nYours,\nFlo', 'modified': '2022-06-28T16:11:31Z'}",Now that row v wade had been overturned this is more important than ever. I’m switching to an app that doesn’t sell my info and link my data to my identify.,1,False,notbooboo,Tracks and sells our info,flo-period-pregnancy-tracker,1038369065,#NAME?,0.995898093,0,0,1,1
7682,5/12/22 2:54,"{'id': 30011580, 'body': ""Hello there!\nThank you for sharing. Flo’s mission is to build a better future for female health, which is why Flo classifies as “pro-health.” We’re aligned with the World Health Organization (WHO): Being able to obtain a safe abortion is a crucial part of health care. You can read our full statement here: https://www.linkedin.com/pulse/flo-always-stand-up-health-women-anna-klepchukova/?trackingId=AUQafLggmGy9zVpZ4%2FC%2Bgw%3D%3D\nYour health data will never be shared with any company but Flo. Beyond this, we will never require you to log an abortion or offer details that you feel should be kept private. Should you have any concerns about the data you've submitted, please reach out to our customer support team who will ensure all historical data has been deleted. We firmly believe that our users deserve complete control over their data and we are here to support you every step of the way. Kind Regards, Flo Team"", 'modified': '2022-05-27T17:12:53Z'}","Needs moon cycles because that’s how my period and ovulation is synced and tracked. I think it should also be more queer friendly. I don’t need to track pregnancy risk or protected/unprotected sex.

REWRITING MY REVIEW TO SAY DELETE THIS APP IF YOU LIVE IN A U.S. STATE THAT HAS BANNED ABORTION",1,False,lilspoon,Great but could use a few more things,flo-period-pregnancy-tracker,1038369065,#NAME?,0.980910711,0,0,1,1
7766,5/12/23 20:32,,Shares so many pro-abortion ads on this app I had to delete it. Many women celebrated the end of roe v wade and the lives that are saved by it. Leave your opinions out of it.,1,False,AudreyBrooks811,Too many political comments,flo-period-pregnancy-tracker,1038369065,#NAME?,0.974272085,0,0,0,1
7777,6/25/22 16:44,"{'id': 30606963, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks. Yours, Flo', 'modified': '2022-06-28T18:47:41Z'}",Now that Roe v. Wade had been overturned the data that the app collect will be used against you in court. I repeat DELETE IT and make sure to email or call them to remove your data completely.,1,False,llhngaaa,DELETE THE APP NOW!!!,flo-period-pregnancy-tracker,1038369065,#NAME?,0.982107243,0,0,1,1
7778,6/25/22 7:31,"{'id': 30606863, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. Flo will never sell your personal data. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks.\nYours,\nFlo', 'modified': '2022-06-28T18:39:09Z'}","Due to the recent Roe VS Wade turnover, people can use the data on this app against people in court. Flo can and WILL sell your data, they’ve done it before and they’ll do it again.",1,False,JuChHu768,Selling data,flo-period-pregnancy-tracker,1038369065,#NAME?,0.990881847,0,0,1,1
7817,5/5/22 1:06,,This app shares your intimate health information with third party companies!!!!! Do not use this app!!! Especially with the impending overturn of Roe v Wade this information could be used against you. I have never felt more betrayed and unsafe!!,1,False,lysistrata2,PRIVACY VIOLATION,flo-period-pregnancy-tracker,1038369065,#NAME?,0.975594282,0,0,1,1
7850,6/29/22 2:21,"{'id': 30667002, 'body': 'Hi there! You are in control of your data and can delete or modify your data at any time.\nTo add to our security measures, we are also working on a new feature called “Anonymous Mode” – an option that will make sure no entity can identify you.\nYours,\nFlo', 'modified': '2022-07-01T14:22:30Z'}","Don’t download, stay away from these type apps. With the turn of roe v wade do not even think about it. Yes these apps were helpful but as women/uterus holders your information here is not safe.",1,False,lexgyb,Goodbye,flo-period-pregnancy-tracker,1038369065,#NAME?,0.991421961,0,0,1,1
7879,9/18/23 3:31,"{'id': 39408275, 'body': ""Hi wassah dud!\nWe have heard your concerns, and we want to make it clear that we will do everything in our power to protect the data and privacy of our users. We've launched a new feature: Anonymous Mode, that removes your personal identity, including your name and email address from your Flo account. This mode makes it so that no entity can identify you. While privacy remains at the core of our operations, we wanted to provide an even deeper layer of protection and ease the concerns of users living in states where Roe v. Wade has been overturned. \nYou are welcome to read more information on how Flo responds to data requests here:  https://flo.health/flo-user-response-data-requests\nYours,\nFlo"", 'modified': '2023-10-09T13:28:02Z'}","thanks to the good ole supreme court, info about your menstrual cycle can be used against you in the court of law :) so if you have irregular periods like me, you can be accused and prosecuted for having an abortion!!!! flo shares your data with 3rd parties, including our lovely government, so if you feel like going to prison on false charges, download flow today 😍",2,False,wassah dud,roe vs wade,flo-period-pregnancy-tracker,1038369065,#NAME?,0.999226882,0,0,1,1
7900,6/25/22 1:41,"{'id': 30606871, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. Flo will never sell your personal data. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks.\nYours,\nFlo', 'modified': '2022-06-28T18:39:29Z'}","In light of the RoevWade case being overturned by Supreme Court, I will be deleting the app. I cannot trust or feel comfortable using an application that sells my data during these restrictive times for women",1,False,Jilleen_sweet,RoevWade deleting app,flo-period-pregnancy-tracker,1038369065,#NAME?,0.996840587,0,0,1,1
